Source	Target	Type	Id	Label	timeset	Weight
mihlali21	"RT @premierleague: West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	17937			1
hillsfmkabale	hillsfmkabale	Directed	17938			1
hillsfmkabale	Tony Pulis has been sacked as West Brom head coach with the club a point above the Premier League relegation zone... https://t.co/jXloDwC872	Directed	17939			1
ibukunnimi	ibukunnimi	Directed	17940			1
ibukunnimi	"Tony Pulis has been sacked by West Brom. Better now than later, to be fair."""	Directed	17941			1
crazyshadow303	youtube	Directed	17942			2
crazyshadow303	BREAKING: WBA Sack Tony Pulis - My thoughts: https://t.co/inNREH7KCJ via @YouTube	Directed	17943			1
crazyshadow303	I added a video to a @YouTube playlist https://t.co/inNREH7KCJ BREAKING: WBA Sack Tony Pulis - My thoughts	Directed	17945			1
hamanney87	wba	Directed	17946			1
hamanney87	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	17947			2
hamanney87	skysportsnews	Directed	17948			1
ereshhhh25	wba	Directed	17950			1
ereshhhh25	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	17951			2
ereshhhh25	skysportsnews	Directed	17952			1
tim_a_roberts	rorysmith	Directed	17954			1
tim_a_roberts	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	17955			1
trendinaliake	trendinaliake	Directed	17956			2
trendinaliake	"⒈ #SupremeJudgment
⒉ #OPPOF5
⒊ KCB Thika
⒋ #KTNBusiness
⒌ #WorldChildrensDay
⒍ Tony Pulis
⒎ #LipaNaMpesaWithCoop
⒏… https://t.co/IW1ky6CjAx"	Directed	17957			1
trendinaliake	"⒈ #SupremeJudgment
⒉ KCB Thika
⒊ #OPPOF5
⒋ #KTNBusiness
⒌ #WorldChildrensDay
⒍ Tony Pulis
⒎ #LipaNaMpesaWithCoop
⒏… https://t.co/qvZuB7DE7H"	Directed	17959			1
thetxi	thetxi	Directed	17960			1
thetxi	Tony Pulis got fired ermagerd	Directed	17961			1
thetxi	elspanishgooner	Directed	17962			1
thetxi	RT @elspanishgooner: Spurs humiliated, the press triggered because of a gif, Tony Pulis sacked. If this is a dream don’t you dare waking me…	Directed	17963			1
jclout__	wba	Directed	17964			1
jclout__	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	17965			2
jclout__	garylineker	Directed	17966			1
trendinaliaie	trendinaliaie	Directed	17968			1
trendinaliaie	"⒈ #archivecatwalk
⒉ #UniversalChildrensDay
⒊ Tony Pulis
⒋ Niall Horan
⒌ #MondayMotivation
⒍ Charles Manson
⒎… https://t.co/GjGMCQUHbj"	Directed	17969			1
trendinaliang	trendinaliang	Directed	17970			2
trendinaliang	"⒈ #ReadySetJumpHub
⒉ #MondayMotivation
⒊ #OgaMadamOfficeShow
⒋ Tony Pulis
⒌ #LunchBoxOldies
⒍ #NCCT5
⒎ Dr. Alex Ekw… https://t.co/UYktJTdpBR"	Directed	17971			1
trendinaliang	"⒈ #ReadySetJumpHub
⒉ #WorldChildrensDay
⒊ #OgaMadamOfficeShow
⒋ #MondayMotivation
⒌ Tony Pulis
⒍ #LunchBoxOldies
⒎… https://t.co/Zi7NByY4eF"	Directed	17973			1
trendinaliaza	trendinaliaza	Directed	17974			2
trendinaliaza	"⒈ #LifeEsidimeni
⒉ #101ThingsToBeLeftIn2017
⒊ #Nxasana
⒋ #WorldChildrensDay
⒌ #BlackFriday
⒍ Tony Pulis
⒎ Universit… https://t.co/VLncOvWTRK"	Directed	17975			1
trendinaliaza	"⒈ #101ThingsToBeLeftIn2017
⒉ #LifeEsidimeni
⒊ #WorldChildrensDay
⒋ Trengove
⒌ #BlackFriday
⒍ Tony Pulis
⒎ Universit… https://t.co/0XbeIu4XG9"	Directed	17977			1
tonyog_e	paddypower	Directed	17978			1
tonyog_e	"RT @paddypower: West Brom fans didn't like the football he played. 

But my God, Tony Pulis looked a million dollars in a tracksuit and box…"	Directed	17979			1
tonyog_e	tonyog_e	Directed	17980			1
tonyog_e	Actually feel bad for Tony Pulis. Perfect middle team manager👌🏾jokes on West Brom cos they'll deffs hire someone way worse.	Directed	17981			1
tonyog_e	wba	Directed	17982			1
tonyog_e	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	17983			2
tonyog_e	garylineker	Directed	17984			1
howiec30	wba	Directed	17986			1
howiec30	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	17987			2
howiec30	garylineker	Directed	17988			1
teamsolokappa	wba	Directed	17990			2
teamsolokappa	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	17991			2
teamsolokappa	garylineker	Directed	17992			1
teamsolokappa	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	17995			2
teamsolokappa	skysportsnews	Directed	17996			1
teamsolokappa	mrdtafc	Directed	17998			1
teamsolokappa	RT @MrDtAFC: Tony Pulis has been sacked https://t.co/eztDBjzApd	Directed	17999			1
fayrow__	fayrow__	Directed	18000			1
fayrow__	Honestly I want to survive getting fired for as long as Tony Pulis	Directed	18001			1
kojoantison	wba	Directed	18002			2
kojoantison	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	18003			2
kojoantison	skysportsnews	Directed	18004			2
kojoantison	"RT @SkySportsNews: WATCH: @WBA sack manager Tony Pulis.

More on #SSN now. https://t.co/Yoo6oIb3N2"	Directed	18007			2
kojoantison	skysportsstatto	Directed	18010			1
kojoantison	"RT @SkySportsStatto: Tony Pulis has left West Brom after almost 3 years in charge, with a record of:
P106 W31 D31 L44
Scored less than a go…"	Directed	18011			1
akmalnurmadzi	wba	Directed	18012			1
akmalnurmadzi	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	18013			2
akmalnurmadzi	skysportsnews	Directed	18014			1
m_hassan1996	premierleague	Directed	18016			1
m_hassan1996	"RT @premierleague: West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	18017			1
roblow_7	kharrison_star	Directed	18018			1
roblow_7	RT @kharrison_star: Tony Pulis expected to be sacked by Albion tomorrow. Seems resigned to his fate. Wouldn't have anything to do with the…	Directed	18019			1
elroomi	premierleague	Directed	18020			1
elroomi	"RT @premierleague: West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	18021			1
kwasinom	kwasinom	Directed	18022			1
kwasinom	Tony Pulis “gone too soon!” as West From give him the boot! https://t.co/vLFBzFcATa	Directed	18023			1
mattlegend8	mattlegend8	Directed	18024			1
mattlegend8	The man west Brom need to appoint to get them outta trouble is Tony pulis ....	Directed	18025			1
michaelnotchere	michaelnotchere	Directed	18026			1
michaelnotchere	West Brom sack Tony Pulis https://t.co/EKmQClnsil https://t.co/jOluUk41Ld	Directed	18027			1
offical_phe1psy	_draval	Directed	18028			1
offical_phe1psy	"RT @_DRaval: West brom sacked Tony Pulis

I feel West brom &amp; West Ham js collaborated together for this
now West Ham can sack Moyes for Ton…"	Directed	18029			1
offical_phe1psy	adamfisher1985	Directed	18030			1
offical_phe1psy	RT @adamfisher1985: Cant believe tony pulis is getting stick for talking about going to see a sick child at donna louise hospice in stoke o…	Directed	18031			1
oxayosf	oxayosf	Directed	18032			1
oxayosf	Tony Pulis: West Brom sack manager after Chelsea defeat https://t.co/mxMkQsXMyO https://t.co/aB3KP6RUzn https://t.co/YvZHgx9hyy	Directed	18033			1
leighjharris	ryanpglasgow	Directed	18034			1
leighjharris	RT @RyanPGlasgow: Thank you Tony Pulis, thank you for our lowest ever home attendance in the Prem. Thank you for making our Away support no…	Directed	18035			1
kwamea_b	paddypower	Directed	18036			1
kwamea_b	RT @paddypower: West Brom sack Tony Pulis. He leaves the club with a win ratio of 31% and two thousand pounds' worth of clothing from the c…	Directed	18037			1
ainbjorn	rorysmith	Directed	18038			1
ainbjorn	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18039			1
beigianmaestro	skysportsstatto	Directed	18040			1
beigianmaestro	"RT @SkySportsStatto: Tony Pulis has left West Brom after almost 3 years in charge, with a record of:
P106 W31 D31 L44
Scored less than a go…"	Directed	18041			1
willfolker	premierleague	Directed	18042			1
willfolker	"RT @premierleague: West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	18043			1
theomeara	elspanishgooner	Directed	18044			1
theomeara	RT @elspanishgooner: Spurs humiliated, the press triggered because of a gif, Tony Pulis sacked. If this is a dream don’t you dare waking me…	Directed	18045			1
nasirtenma8	premierleague	Directed	18046			1
nasirtenma8	"RT @premierleague: West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	18047			1
twidaq	wba	Directed	18048			1
twidaq	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	18049			2
twidaq	garylineker	Directed	18050			1
twidaq	rorysmith	Directed	18052			1
twidaq	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18053			1
chillchinchilia	rorysmith	Directed	18054			1
chillchinchilia	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18055			1
nelson359	skysports	Directed	18056			1
nelson359	Tony Pulis sacked by West Brom after three years in charge https://t.co/o7kBIPfZ0P via @SkySports	Directed	18057			1
reedwilson_	rorysmith	Directed	18058			1
reedwilson_	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18059			1
saransh2703	rorysmith	Directed	18060			1
saransh2703	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18061			1
lou_anderson89	wba	Directed	18062			1
lou_anderson89	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	18063			2
lou_anderson89	garylineker	Directed	18064			1
robbyrichmond	rorysmith	Directed	18066			1
robbyrichmond	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18067			1
steppjc	accatrackertm	Directed	18068			1
steppjc	"RT @AccaTrackerTM: In Tony Pulis' 106 games in charge of West Brom, the Baggies averaged less than a goal per game.

😴 https://t.co/x865J3g…"	Directed	18069			1
steppjc	awaydaysvideos	Directed	18070			1
steppjc	RT @AwayDaysVideos: “Tony Pulis your football is shit” at the Hawthorns today. #WBA https://t.co/WEgyZcIK1g	Directed	18071			1
steppjc	wba	Directed	18072			1
steppjc	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	18073			2
steppjc	garylineker	Directed	18074			1
faketackler	rorysmith	Directed	18076			1
faketackler	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18077			1
faketackler	conteholic	Directed	18078			1
faketackler	RT @Conteholic: Tony Pulis has been sacked by Eden Hazard. More to follow.	Directed	18079			1
sunkanmi_k	rorysmith	Directed	18080			1
sunkanmi_k	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18081			1
lewiswarby	rorysmith	Directed	18082			1
lewiswarby	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18083			1
pearlvictory92	brfootball	Directed	18084			1
pearlvictory92	RT @brfootball: BREAKING: West Brom have sacked head coach Tony Pulis with the club 17th in the Premier League https://t.co/GX8dyYoh39	Directed	18085			1
awesomehabibi	rorysmith	Directed	18086			1
awesomehabibi	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18087			1
auproofficial	wba	Directed	18088			1
auproofficial	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	18089			2
auproofficial	skysportsnews	Directed	18090			1
yourstruelymc	wba	Directed	18092			1
yourstruelymc	"RT @WBA: Club statement on Head Coach Tony Pulis...

#WBA 

https://t.co/Br6CXyHUA0"	Directed	18093			1
michael_yus	conteholic	Directed	18094			1
michael_yus	RT @Conteholic: Tony Pulis has been sacked by Eden Hazard. More to follow.	Directed	18095			1
paul1960g	wba	Directed	18096			1
paul1960g	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	18097			2
paul1960g	skysportsnews	Directed	18098			1
deeper_vibez	deeper_vibez	Directed	18100			1
deeper_vibez	"Tony Pulis, sacked 
 Rumour was, he was given 2 games to turn things around... 
Chelsea and Spurs.
Chelsea whipped… https://t.co/piDlvteQSe"	Directed	18101			1
gemmalaurenxo	wba	Directed	18102			1
gemmalaurenxo	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	18103			2
gemmalaurenxo	garylineker	Directed	18104			1
ajimla	mancitymas	Directed	18106			1
ajimla	RT @ManCityMAS: PEP: Dakapan buat Tony Pulis. Ia amat sukar sekarang ini. Kita perlu terima hakikat tersebut. Setiap orang tahu bila pengur…	Directed	18107			1
leeroy_kowalski	wba	Directed	18108			1
leeroy_kowalski	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	18109			2
leeroy_kowalski	skysportsnews	Directed	18110			1
picolopes	rorysmith	Directed	18112			1
picolopes	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18113			1
gavinjreeves	familyclown	Directed	18114			1
gavinjreeves	@familyclown Careful what you wish for - Tony Pulis is available!	Directed	18115			1
10mrafiq	premierleague	Directed	18116			1
10mrafiq	"RT @premierleague: West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	18117			1
rohithnair	rorysmith	Directed	18118			1
rohithnair	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	18119			1
wbanews	wbanews	Directed	18120			5
wbanews	"#westbrom #wba #baggies Who will replace Pulis? https://t.co/QeYpgsuA5j https://t.co/wKXS9vHndw"	Directed	18121			1
wbanews	"#westbrom #wba #baggies Were WBA right to sack Pulis? https://t.co/c9kzf4GMtJ https://t.co/m4FtuQWwU6"	Directed	18123			1
